SCHUL_CRSE_SC_VALUE_NM,FOND_SC_CODE,SCHUL_KND_SC_CODE,ADRCD_NM,SCHUL_CRSE_SC_VALUE,JU_ORG_NM,ATPT_OFCDC_ORG_NM,JU_ORG_CODE,PBAN_EXCP_YN,FAS_DTN_SC_CODE,PBAN_REV_EX_SC_CODE,AMT6,AMT5,AMT4,AMT3,AMT2,SCHUL_CODE,AMT1,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,HS_KND_SC_NM,BNHH_YN,SCHUL_NM
고,사립,04,경상북도 포항시 북구,4,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,456600,5053567,0,789332230,211344230,S150000989,8288730640,R100000001,16,일반고등학교,N,포항영신고등학교
고,사립,04,경상북도 포항시 북구,4,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,2299842494,25074356,0,1451649160,13082089,S150000990,3164171850,R100000001,16,일반고등학교,N,포항예술고등학교
고,사립,04,경상북도 포항시 남구,4,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,390794045,19918889,0,817535100,142447650,S150000991,7839899880,R100000001,16,일반고등학교,N,포항동성고등학교
,사립,04,경상북도 포항시 남구,,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,113074354,41010410,0,9025854902,1021465320,S150000992,1854774120,R100000001,16,자율고등학교,N,포항제철고등학교
고,사립,04,경상북도 포항시 남구,4,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,120939768,51569104,0,953232600,1343040150,S150000993,11584805830,R100000001,16,특수목적고등학교,N,포항제철공업고등학교
,사립,04,경상북도 포항시 북구,,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,40705280,11682802,0,369463180,3000000,S150000994,8559032990,R100000001,16,일반고등학교,N,포항중앙고등학교
고,사립,04,경상북도 포항시 북구,4,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,1267602192,43901187,0,260607380,3000000,S150000995,9422788660,R100000001,16,일반고등학교,N,포항중앙여자고등학교
,사립,04,경상북도 안동시,,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,56874998,8937894,0,1399129140,553868786,S150000999,3958948300,R100000001,16,일반고등학교,N,풍산고등학교
고,사립,04,경상북도 경산시,4,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,1392575366,19982570,0,452976040,405395532,S150001001,6441163430,R100000001,16,일반고등학교,N,하양여자고등학교
고,사립,04,경상북도 김천시,4,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,137684049,4626710,0,227073250,220293200,S150001003,6231705190,R100000001,16,일반고등학교,N,한일여자고등학교
,사립,04,경상북도 상주시,,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,4273864658,11918719,0,381781930,279722000,S150001004,5096496980,R100000001,16,일반고등학교,N,함창고등학교
고,사립,04,경상북도 구미시,4,경상북도교육청,경상북도교육청,R100000001,N,복식부기,결산세입,1753656648,64138483,0,955110370,485670210,S150001008,10437579220,R100000001,16,일반고등학교,N,현일고등학교
고,사립,04,경상북도 성주군,4,경상북도교육청,경상북도교육청,R100000001,N,미지정,결산세입,249781830,9275370,0,277500500,182362020,S150005954,5295497530,R100000001,16,일반고등학교,N,성주여자고등학교
고,사립,04,경상남도 거제시,4,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,4437350,22125970,0,462453100,199270040,S160000464,7720893250,S100000001,17,일반고등학교,N,거제고등학교
고,사립,04,경상남도 거창군,4,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,204152550,793940,0,1001439400,200669650,S160000472,3329957420,S100000001,17,일반고등학교,N,거창고등학교
,사립,04,경상남도 거창군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,19144370,5033450,0,1806467550,102624800,S160000473,5527005140,S100000001,17,일반고등학교,N,거창대성고등학교
,사립,04,경상남도 거창군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,199480,3898460,0,104995060,213782420,S160000475,4747905940,S100000001,17,일반고등학교,N,대성일고등학교
고,사립,04,경상남도 거창군,4,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,11238140,4288350,0,191638770,125412830,S160000480,5738717220,S100000001,17,일반고등학교,N,거창중앙고등학교
고,사립,04,경상남도 진주시,4,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,22165090,17076850,0,1275258800,5566000,S160000485,3661409960,S100000001,17,특수목적고등학교,N,경남예술고등학교
,사립,04,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,714284870,175294320,0,1932048040,14000000,S160000486,8108269300,S100000001,17,특수목적고등학교,N,경남외국어고등학교
,사립,04,경상남도 창원시 의창구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,953480,13665620,0,365002850,19909000,S160000492,6285973040,S100000001,17,일반고등학교,N,경상고등학교
,사립,04,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,3665240,19389970,0,236939400,24770310,S160000493,10276951060,S100000001,17,일반고등학교,N,경해여자고등학교
,사립,04,경상남도 고성군,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,23189188,3105660,0,345695620,113795000,S160000495,5769052150,S100000001,17,일반고등학교,N,고성고등학교
,사립,04,경상남도 함안군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,22247650,1834380,0,101238480,160917460,S160000505,2657966390,S100000001,17,일반고등학교,N,군북고등학교
,사립,04,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,844007,6792770,0,102903800,213543510,S160000515,4343560260,S100000001,17,일반고등학교,N,김해중앙여자고등학교
,사립,04,경상남도 김해시,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,63396090,83852870,0,222685360,36199850,S160000516,9251113380,S100000001,17,특성화고등학교,N,김해한일여자고등학교
,사립,04,경상남도 창녕군,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,13032830,2681370,0,231783200,10025000,S160000519,3887093160,S100000001,17,일반고등학교,N,남지고등학교
,사립,04,경상남도 남해군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,16150410,4124250,0,153164310,122246300,S160000521,3481458380,S100000001,17,일반고등학교,N,남해고등학교
고,사립,04,경상남도 남해군,4,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,26657680,19448020,0,1074331800,113123480,S160000528,5530558080,S100000001,17,일반고등학교,N,남해해성고등학교
,사립,04,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,19330758,45516030,0,79919560,147263000,S160000532,7013111350,S100000001,17,특성화고등학교,N,경남자동차고등학교
고,사립,04,경상남도 진주시,4,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,11321780,7252360,0,536774830,576520220,S160000536,7446973100,S100000001,17,일반고등학교,N,대아고등학교
,사립,04,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,208000218,68112669,0,203926030,28018490,S160000548,9240528340,S100000001,17,특성화고등학교,N,마산공업고등학교
,사립,04,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,17953200,5935790,0,239524810,424864600,S160000550,5874722030,S100000001,17,일반고등학교,N,마산무학여자고등학교
고,사립,04,경상남도 창원시 마산합포구,4,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,100034844,19614661,0,254209650,11360000,S160000551,5924481690,S100000001,17,일반고등학교,N,마산삼진고등학교
,사립,04,경상남도 창원시 마산회원구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,177849894,11429857,0,644628560,20097790,S160000559,9773991970,S100000001,17,일반고등학교,N,마산제일고등학교
,사립,04,경상남도 창원시 마산합포구,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,16940836,10794116,0,464247690,567772490,S160000560,7288081490,S100000001,17,일반고등학교,N,마산제일여자고등학교
,사립,04,경상남도 창원시 마산합포구,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,14403493,3020165,0,404929590,8000000,S160000561,5837579820,S100000001,17,일반고등학교,N,마산중앙고등학교
고,사립,04,경상남도 함안군,4,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,13815272,6045259,0,286166570,319967930,S160000562,5068597230,S100000001,17,일반고등학교,N,명덕고등학교
,사립,04,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,670758716,5761274,0,286029370,457124620,S160000565,6645258180,S100000001,17,일반고등학교,N,밀성고등학교
,사립,04,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,3726590,4396410,0,35568000,9890000,S160000567,4653855190,S100000001,17,특성화고등학교,N,밀성제일고등학교
,사립,04,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,8784850,2127460,0,73437700,205792700,S160000570,3091481900,S100000001,17,일반고등학교,N,밀양동명고등학교
고,사립,04,경상남도 양산시,4,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,175254,7198529,0,150625280,152146210,S160000576,5011692530,S100000001,17,일반고등학교,N,보광고등학교
,사립,04,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,30516450,4862810,0,447599470,13620000,S160000577,7341449800,S100000001,17,일반고등학교,N,사천고등학교
고,사립,04,경상남도 사천시,4,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,2123318540,17780010,0,37063300,4300000,S160000580,5262231390,S100000001,17,특성화고등학교,N,사천여자고등학교
고,사립,04,경상남도 밀양시,4,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,230416830,12327945,0,212308030,131199245,S160000588,3900644000,S100000001,17,일반고등학교,N,삼랑진고등학교
,사립,04,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,1173279020,3256010,0,264229210,109700000,S160000591,8097988350,S100000001,17,일반고등학교,N,삼천포고등학교
,사립,04,경상남도 사천시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,822216620,5158210,0,162495700,1820000,S160000593,5284498300,S100000001,17,일반고등학교,N,삼천포여자고등학교
,사립,04,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,12667110,5410100,0,349527980,7343140,S160000596,6753372280,S100000001,17,일반고등학교,N,삼현여자고등학교
,사립,04,경상남도 진주시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,35553637,11079510,0,61674420,29212190,S160000602,7814347500,S100000001,17,특성화고등학교,N,선명여자고등학교
고,사립,04,경상남도 창원시 마산합포구,4,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,15420507,13500718,0,395475320,447219720,S160000606,6433018250,S100000001,17,일반고등학교,N,성지여자고등학교
고,사립,04,경상남도 진주시,4,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,31286190,8278380,0,74574200,60239310,S160000607,6523417830,S100000001,17,특성화고등학교,N,경진고등학교
,사립,04,경상남도 밀양시,,경상남도교육청,경상남도교육청,S100000001,N,미지정,결산세입,8385710,1902790,0,224358760,198587160,S160000608,4596930480,S100000001,17,일반고등학교,N,세종고등학교
,사립,04,경상남도 산청군,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,35620470,10534030,0,173490740,5403800,S160000609,2642555500,S100000001,17,특성화고등학교,N,경남간호고등학교
,사립,04,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,3419940,45367450,0,436486470,6712000,S160000619,6142128880,S100000001,17,일반고등학교,N,양산제일고등학교
,사립,04,경상남도 양산시,,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,14113010,17853970,0,67188100,31877340,S160000626,7925346180,S100000001,17,일반고등학교,N,양산여자고등학교
고,사립,04,경상남도 창녕군,4,경상남도교육청,경상남도교육청,S100000001,N,복식부기,결산세입,953633660,2781960,0,1139628080,51092010,S160000634,5825505770,S100000001,17,일반고등학교,N,창녕옥야고등학교
